12,5.591,6.226,6.622,7.18,7.418,7.542,7.8,8.321,8.847,9.239,9.9,9.993,10.637,11.086,11.155,11.63,11.623,11.811,12.505,12.162,12.799,13.234,12.804,13.317,13.459,13.317,13.85,13.462,13.524,14.299,13.581,13.766,14.182,14.018,13.782,13.795,13.642,13.478,13.138,12.62,12.137,12.128,11.705,11.28,10.866,10.341,9.463,8.632,7.889,7.147,5.956
13,5.708,6.51,7.021,6.975,7.695,7.905,8.222,8.794,8.922,9.863,10.326,10.518,11.032,11.611,12.096,12.041,12.545,13.074,13.065,12.944,13.291,13.748,13.709,14.1,14.064,14.395,14.408,14.656,14.28,14.546,14.443,14.502,14.508,14.641,14.191,14.157,14.085,14.036,13.741,13.508,13.091,12.532,11.628,11.671,11.538,10.828,9.701,9.041,8.274,7.35,6.236
14,5.908,6.642,7.209,7.444,8.029,8.3,8.825,9.204,10.082,10.313,10.802,11.449,11.689,11.797,12.188,13.261,13.239,13.568,13.329,14.178,14.004,14.593,14.469,14.438,14.384,14.945,14.901,15.203,14.733,15.109,14.835,14.794,14.967,14.582,14.868,14.628,14.268,14.709,14.202,13.358,13.143,13.163,12.594,12.383,11.67,11.146,10.178,9.459,8.428,7.496,6.204
15,6.335,7.036,7.287,7.51,8.235,8.438,8.618,9.379,10.1,10.937,11.211,11.444,12.043,12.89,13.088,13.372,13.763,13.586,13.702,15.006,14.795,14.859,14.937,15.435,15.516,15.3,15.611,15.399,15.312,15.438,15.043,15.485,15.541,15.043,14.679,15.43,14.398,15.057,14.684,13.958,14.34,13.651,12.748,12.038,11.557,11.34,10.371,9.251,8.303,7.656,6.455
16,6.186,7.086,7.542,7.89,8.14,8.628,9.288,9.832,10.105,10.804,11.388,12.155,12.295,12.627,13.284,13.599,14.385,14.331,14.784,15.06,15.106,15.734,15.339,15.714,15.584,16.127,14.982,15.873,15.885,15.339,15.416,15.734,15.46,14.977,15.257,15.102,14.7,14.907,14.418,14.29,13.873,13.757,13.021,12.232,11.751,10.985,10.3,9.871,8.649,7.951,6.533
17,6.706,7.289,7.933,7.96,8.595,8.883,9.479,9.9,10.502,11.164,11.833,12.155,12.739,13.14,13.221,13.705,14.317,14.345,14.818,15.32,15.527,15.829,15.965,15.902,15.249,16.103,15.804,15.826,15.573,15.777,15.643,15.676,15.499,15.585,15.17,15.524,15.168,14.798,14.507,14.414,13.886,13.794,12.807,12.669,12.146,11.406,10.809,9.769,9.013,7.772,6.577
18,6.497,7.284,7.971,7.931,8.529,8.687,9.22,9.812,10.501,11.036,11.275,12.189,12.263,12.99,13.151,13.747,14.324,14.718,14.608,14.902,15.349,15.257,15.619,16.497,16.162,16.14,15.857,15.724,16.18,15.91,15.944,15.531,16.553,15.85,15.459,15.508,15.377,15.219,14.578,14.399,14.286,14.027,13.575,12.912,12.291,11.561,10.952,10.023,9.205,7.811,6.778
19,6.522,7.371,7.66,7.94,8.226,8.325,9.214,9.576,9.728,10.654,11.319,11.543,12.402,12.896,12.894,13.811,14.113,14.077,14.866,14.385,15.019,14.994,15.249,15.511,15.417,15.976,16.097,16.445,15.966,15.826,16.071,15.86,16.014,15.751,15.674,16.05,15.109,15.424,15.214,14.711,14.491,14.116,13.572,13.043,12.175,11.763,10.817,10.133,9.1,8.13,6.791
20,6.193,6.801,7.354,7.981,8.069,8.447,8.925,9.511,9.89,10.348,11.284,11.278,11.665,12.421,12.873,12.903,13.514,13.805,14.089,13.802,14.442,15.037,14.85,15.625,15.667,15.207,15.535,15.634,16.032,15.789,16.012,16.003,16.081,15.523,15.631,15.779,15.654,15.44,14.965,14.69,14.229,13.776,13.956,13.457,12.125,12.052,10.948,10.222,8.89,7.941,6.612
21,6.044,6.482,6.936,7.866,7.76,7.959,8.692,9.084,9.497,10.272,10.765,11.078,11.666,12.214,12.09,12.47,12.687,13.053,13.648,13.58,13.987,14.724,14.934,14.734,14.58,15.152,15.292,15.099,15.856,14.752,15.378,15.435,15.721,15.76,15.51,15.472,14.646,14.887,14.651,14.418,14.049,13.668,13.234,12.681,12.313,11.747,11.156,9.838,8.956,7.946,6.733
22,5.639,6.191,6.802,7.287,7.602,7.822,8.354,8.889,9.018,9.332,9.701,10.55,10.589,11.236,11.763,11.895,12.404,12.573,13.313,13.528,13.528,14.133,13.991,14.395,14.461,14.253,14.951,14.797,14.934,15.235,14.985,15.306,15.053,15.385,15.11,14.94,14.996,15.237,14.918,14.486,14.058,13.753,12.962,12.467,12.318,11.549,10.527,9.366,8.909,7.865,6.678
23,5.214,5.826,6.511,6.767,7.136,7.442,7.759,8.163,8.767,9.007,9.631,9.802,10.153,10.291,11.031,11.289,11.54,11.747,12.155,12.381,12.688,13.062,13.529,13.804,13.944,13.883,13.949,14.145,14.338,14.576,14.645,14.921,14.558,14.806,14.585,15.146,14.577,14.34,14.098,14.12,14.066,13.789,13.132,12.042,12.107,11.556,10.444,9.671,8.764,7.894,6.711
