9,4.918,5.432,5.853,6.113,6.375,6.835,7.027,7.391,7.744,8.005,8.496,8.723,9.19,9.574,9.752,10.157,10.525,10.647,10.663,11.278,11.261,11.439,11.889,11.791,11.923,12.115,12.034,12.439,12.47,12.652,12.661,12.929,12.205,12.931,12.545,12.515,12.445,12.266,12.263,11.633,11.865,11.314,11.086,10.309,9.93,9.383,8.861,8.062,7.409,6.493,5.574
10,5.131,5.755,6.053,6.27,6.68,6.932,7.331,7.329,7.774,8.453,8.915,9.015,9.407,9.807,10.254,10.385,10.713,11.038,11.259,11.361,11.588,11.846,11.917,11.811,12.237,12.382,12.176,12.734,12.64,12.761,12.783,12.492,12.704,13.034,12.764,12.585,12.788,12.837,12.261,11.912,11.833,11.692,11.341,10.595,10.099,9.502,8.955,8.033,7.507,6.647,5.6
11,5.09,5.996,6.27,6.372,6.95,7.091,7.67,7.769,8.331,8.6,9.174,9.485,9.889,10.136,10.36,10.682,10.981,11.199,11.728,12.27,11.54,12.125,11.927,12.762,12.915,13.243,12.8,12.957,12.815,13.385,13.633,13.455,13.171,13.167,13.171,13.003,13.401,12.864,12.956,12.557,11.799,11.959,11.537,10.733,10.474,10.034,9.508,8.522,7.362,6.942,5.822
12,5.356,6.143,6.591,6.823,7.051,7.555,7.797,8.176,8.525,9.235,9.565,10.085,10.331,10.943,11.16,11.448,11.434,12.123,12.078,12.404,12.6,12.967,12.866,13.157,14.016,13.332,13.798,14.049,14.111,13.503,13.552,13.698,14.323,14.109,13.675,13.502,13.492,13.675,13.472,12.836,12.68,12.159,11.764,11.887,10.913,10.142,9.491,8.67,7.78,6.928,5.857
13,5.673,6.495,6.848,7.074,7.392,7.837,8.206,8.316,8.889,9.984,10.202,10.609,11.256,11.034,11.756,12.519,12.67,12.218,12.799,13.375,12.978,13.623,13.558,13.791,14.116,14.439,14.002,14.481,14.248,13.864,14.224,14.248,14.442,14.545,14.167,13.945,13.917,14.06,13.536,13.274,12.948,12.307,12.272,11.827,11.358,10.208,10.188,8.791,8.107,7.077,6.01
14,5.931,6.876,7.171,7.438,7.768,8.063,8.58,9.28,9.66,10.587,10.77,11.379,11.448,11.99,12.365,12.92,13.257,13.078,13.694,13.665,14.039,13.832,14.143,14.595,14.734,14.814,14.624,14.264,14.208,14.727,14.973,15.124,14.999,14.703,14.617,14.906,14.564,13.944,13.609,13.927,13.405,13.225,12.517,11.843,11.444,10.335,10.061,9.132,8.023,7.138,6.302
15,6.381,7.004,7.285,7.486,7.881,8.334,8.68,9.685,9.99,10.478,10.934,11.631,12.093,12.56,12.821,13.013,13.416,14.042,13.917,14.735,14.343,14.674,14.683,14.878,15.246,15.151,15.672,15.559,15.155,15.266,14.955,15.287,15.227,15.048,14.726,15.101,14.736,14.538,13.98,14.119,13.862,13.247,12.363,11.986,11.751,10.801,10.484,9.541,8.749,7.464,6.615
16,6.207,7.3,7.527,7.836,8.39,8.686,9.173,9.491,10.179,10.858,11.358,12.042,12.367,13.035,13.066,13.707,13.559,14.338,14.317,14.93,14.85,15.231,15.57,15.759,15.17,15.58,15.504,15.303,15.839,15.501,15.542,15.103,15.442,14.788,15.386,15.041,14.862,14.774,15.027,13.988,13.842,13.138,13.168,12.451,11.974,11.483,10.091,9.889,8.565,7.399,6.838
17,6.501,7.174,7.572,7.763,8.212,8.725,9.079,9.823,10.223,10.944,11.807,11.537,12.424,12.715,13.018,13.636,14.03,14.093,14.78,14.952,15.163,15.846,15.659,15.378,15.517,15.353,15.698,15.396,15.896,15.618,15.803,15.201,15.505,15.58,15.324,15.294,14.811,15.047,14.462,14.401,13.536,13.766,13.236,12.732,11.778,11.339,10.349,9.779,8.716,7.713,6.479
18,6.421,7.142,7.43,7.681,8.323,8.832,9.204,9.643,10.414,11.258,11.421,11.937,12.437,12.374,13.186,13.218,14.119,14.477,14.574,14.743,15.587,15.303,15.293,15.765,15.366,16.424,15.492,15.912,15.997,15.677,16.114,16.112,15.468,15.533,15.608,15.145,15.329,14.845,14.629,14.82,14.618,13.872,13.112,12.25,12.063,11.417,10.723,9.812,8.713,7.792,6.636
19,6.324,7.04,7.509,7.809,8.177,8.771,8.988,9.526,10.251,10.708,11.089,11.671,12.437,12.395,13.482,13.354,13.293,13.54,14.136,14.942,14.881,15.382,15.305,15.658,15.647,15.738,15.641,16.174,15.809,15.874,15.68,15.761,15.621,16.116,15.021,15.445,15.734,15.218,14.972,14.663,14.076,13.854,13.288,13.121,12.188,11.459,10.825,9.77,8.724,7.701,6.534
20,6.286,6.715,7.293,7.756,8.061,8.292,9.204,9.425,9.857,10.531,10.619,11.647,12.019,12.421,12.088,12.769,13.17,13.383,13.936,14.158,14.384,14.768,14.922,15.429,15.309,15.31,15.648,15.369,15.52,15.642,15.459,15.513,15.878,15.545,15.538,15.127,15.506,15.122,15.069,14.281,14.096,14.077,13.696,13.162,12.693,11.245,10.895,9.889,8.955,7.801,6.481
21,5.937,6.716,7.008,7.641,7.776,8.286,8.507,9.109,9.649,9.702,10.302,10.785,11.353,11.931,12.234,12.148,13.012,12.931,13.669,14.237,14.395,14.095,14.156,14.354,14.547,15.086,15.31,14.999,15.55,14.969,15.402,15.774,15.213,15.442,15.096,15.086,14.83,14.554,15.022,14.216,13.669,13.299,12.924,12.422,11.964,11.667,10.488,9.704,8.953,7.929,6.587
22,5.508,6.33,6.497,6.789,7.413,7.706,8.052,8.672,9.214,9.048,9.747,10.053,10.425,11.136,11.684,11.772,11.96,12.688,12.815,12.82,13.264,13.739,14.104,14.236,14.572,14.884,14.72,14.557,15.372,15.06,15.017,14.946,15.257,15.258,15.363,14.939,15.528,14.718,14.49,14.316,13.639,13.482,12.713,12.62,11.803,10.833,10.621,9.841,8.723,7.756,6.649
23,5.244,5.944,6.445,6.531,6.97,7.419,7.819,7.965,7.99,8.745,9.35,9.867,10.039,10.2,10.924,11.16,11.539,11.835,12.175,12.721,12.774,12.787,13.401,13.912,13.481,13.892,14.633,14.381,14.391,14.224,14.187,14.993,14.823,14.568,14.786,14.449,14.671,14.578,14.392,13.97,14.172,13.358,13.221,12.347,11.712,11.307,10.459,9.532,8.603,7.712,6.596
