9,5.13,5.772,6.176,6.277,6.546,6.901,6.991,7.504,7.531,8.353,8.729,8.699,9.219,9.549,9.264,10.023,10.232,10.298,10.637,11.021,11.215,11.163,11.243,11.302,12.014,11.956,12.104,11.947,12.423,11.998,12.465,12.484,12.614,12.615,12.537,12.054,12.409,12.11,11.905,11.87,11.678,11.451,11.105,10.584,10.112,9.782,8.677,8.301,7.393,6.539,5.512
10,5.334,5.927,6.248,6.222,6.773,7.041,7.43,7.641,8.265,8.378,8.641,9.013,9.451,9.805,9.954,10.153,10.28,11.145,11.215,11.052,11.527,11.495,11.787,12.103,12.263,12.149,11.996,12.588,12.861,12.561,12.566,12.677,12.411,12.479,13.06,12.015,12.792,12.423,12.402,11.848,12.072,11.399,11.034,10.72,10.215,9.782,8.975,7.889,7.302,6.623,5.766
11,5.429,6.151,6.698,6.671,7.171,7.336,7.909,7.824,8.461,9.198,9.245,9.518,10.103,9.925,10.317,10.897,10.841,11.167,11.561,11.624,11.773,11.98,12.12,12.176,12.733,12.765,12.682,13.083,13.238,13.142,13.275,13.147,13.324,13.193,13.303,12.725,12.74,12.584,12.596,12.165,11.93,11.486,11.553,10.901,10.198,9.818,9.119,8.498,7.528,6.735,5.719
12,5.921,6.699,6.896,7.408,7.339,7.823,8.116,8.676,9.043,9.449,9.873,10.11,10.113,10.707,11.113,11.342,12.01,12.183,12.437,12.528,12.759,12.74,13.043,13.039,13.131,13.262,13.436,13.34,13.608,13.386,13.605,13.765,13.796,13.77,13.639,13.702,13.671,13.184,12.871,12.829,12.474,12.186,11.88,11.193,10.558,10.171,9.485,8.805,8.039,6.938,5.886
13,6.274,6.811,7.137,7.546,7.811,8.206,8.442,9.151,9.588,9.986,10.469,11.087,11.266,11.787,11.773,12.197,12.54,12.679,12.937,12.903,13.405,13.018,13.605,14.03,14.078,14.086,14.617,14.328,14.624,14.357,14.734,14.696,14.59,14.145,14.087,14.288,13.733,13.516,13.904,13.216,12.844,12.417,12.182,11.818,10.817,10.686,9.963,8.885,8.138,7.21,6.169
14,6.33,7.17,7.439,8.007,8.077,8.743,9.233,9.648,9.849,10.433,10.985,11.728,12.197,12.476,12.779,12.801,13.171,13.971,13.716,13.838,13.93,14.173,14.43,14.949,14.482,14.951,14.743,15.118,15.302,14.853,14.938,14.878,14.748,15.342,14.626,14.389,14.017,14.129,13.872,13.844,13.86,12.829,12.326,11.981,11.472,10.792,9.835,9.158,8.383,7.226,6.305
15,6.51,7.505,7.815,8.442,8.599,8.914,9.3,9.877,10.79,11.175,11.492,12.133,12.548,13.57,13.167,13.606,14.08,13.929,14.954,14.757,15.023,15.194,14.913,15.463,15.582,15.525,15.371,15.669,15.376,15.231,15.514,15.437,15.315,14.647,15.098,14.928,14.732,14.373,14.015,14.054,13.321,13.64,12.813,12.002,11.504,10.968,10.143,9.514,8.444,7.734,6.401
16,6.883,7.429,8.103,8.266,8.953,9.275,9.633,10.376,10.675,11.604,12.109,12.351,12.67,13.191,13.489,13.867,14.303,14.432,14.459,14.791,15.546,15.313,15.417,16.044,16.047,15.766,16.315,15.922,16.012,16.041,15.427,15.566,15.646,15.381,15.316,15.302,15.006,14.933,14.448,14.209,13.955,13.553,13.299,12.232,11.781,11.349,10.75,9.737,8.587,7.836,6.812
17,7.02,7.907,8.26,8.36,8.894,9.248,9.853,10.277,10.91,11.752,11.975,12.317,12.776,13.64,13.548,13.843,14.567,14.739,15.134,15.108,15.683,16.22,16.219,15.753,16.467,16.615,16.609,15.976,16.013,16.045,16.062,16.046,15.88,15.611,15.523,15.514,14.988,15.111,15.02,14.264,14.196,13.559,13.57,12.891,12.331,11.806,10.676,10.039,9.015,8.015,6.784
18,7.311,7.764,8.201,8.357,8.914,9.22,10.079,10.415,10.6,11.052,11.91,12.493,12.504,13.221,13.691,14.029,14.987,15.236,15.175,15.199,15.771,15.731,15.983,16.523,16.635,16.292,16.403,16.375,16.502,16.64,16.346,16.177,16.438,15.716,15.541,16.105,15.556,15.318,15.167,14.717,14.457,13.705,13.471,13.018,12.904,11.995,11.194,10.131,8.992,7.726,6.826
19,6.965,7.884,7.926,8.412,9.068,9.412,9.723,10.256,10.861,11.184,11.973,12.333,12.541,12.612,13.327,13.518,13.705,14.309,14.785,14.954,14.839,15.43,15.329,16.149,16.247,16.135,16.13,16.835,16.603,17.026,16.45,16.296,16.243,16.652,15.949,16.264,15.914,15.185,15.18,14.699,14.455,14.297,13.854,13.243,12.882,12.044,11.362,10.041,9.064,8.092,6.95
20,6.608,7.485,8.09,8.179,8.881,9.166,9.659,9.98,10.17,10.818,11.405,11.622,12.041,12.426,12.989,13.103,14.273,13.766,14.238,14.479,14.863,15.143,15.462,15.624,15.838,16.327,15.663,15.888,16.056,16.218,16.063,15.912,16.174,15.835,15.74,15.757,16.322,15.793,15.304,15.071,14.468,14.329,13.868,13.055,12.832,11.682,11.097,10.024,9.297,8.13,6.971
21,6.399,7.008,7.348,8.133,8.542,8.675,9.318,9.529,10.154,10.413,10.573,11.083,11.751,12.046,12.508,12.468,13.353,13.457,13.754,14.333,14.231,14.774,14.949,14.935,15.546,15.647,15.364,15.415,15.804,15.92,15.79,15.372,15.741,16.085,15.972,15.789,15.218,15.309,15.641,14.855,14.621,13.787,13.686,12.926,12.914,11.847,10.906,9.99,9.088,8.076,6.665
22,5.914,6.728,7.169,7.361,7.915,8.041,8.428,9.156,9.299,9.67,9.951,10.765,11.134,11.076,11.512,11.922,11.944,12.782,13.291,13.403,13.561,14.214,13.96,14.166,14.97,15.073,15.158,14.948,15.125,15.378,15.239,15.121,15.686,15.456,15.222,15.642,15.164,15.438,14.755,14.529,14.537,13.614,13.3,13.29,12.096,11.573,11.148,9.905,9.058,8.122,6.746
23,5.348,6.11,6.511,6.861,7.186,7.361,7.834,8.101,8.682,8.868,9.424,9.816,10.076,10.438,10.86,11.341,11.339,11.573,11.954,12.218,12.845,13.159,13.26,13.598,14.159,14.388,14.254,14.44,14.674,14.671,15.431,15.076,15.332,15.118,15.03,15.156,15.262,14.908,14.874,14.389,14.318,14.141,13.508,13.05,12.605,12.137,11.161,9.959,8.904,8.072,6.965
