12,5.658,6.582,6.764,7.209,7.37,7.289,8.319,8.494,8.759,9.302,9.966,10.249,10.93,10.958,11.419,11.779,12.247,12.22,12.271,13.13,13.161,13.431,13.254,13.924,13.89,14.083,13.891,14.05,13.633,13.754,14.201,13.939,13.577,14.216,14.114,14.24,14.037,14.239,13.769,13.416,13.386,12.763,12.402,11.7,11.405,10.819,10.027,8.71,8.133,7.131,6.201
13,6.085,6.69,7.084,7.537,7.749,8.111,8.303,9.116,9.417,9.977,10.479,11.069,10.959,11.402,11.858,11.985,12.709,13.125,13.528,13.867,13.618,14.213,14.268,14.342,14.263,13.931,14.753,14.921,14.666,14.812,14.736,14.897,15.25,15.238,14.871,14.899,14.248,14.336,14.411,13.825,13.564,13.105,12.926,12.369,11.665,11.179,10.159,9.409,8.57,7.423,6.411
14,6.438,6.777,7.782,7.905,8.046,8.735,8.987,9.551,10.124,10.467,10.73,11.63,11.716,12.74,12.894,13.397,13.45,13.491,14.51,14.374,14.712,14.701,14.722,14.991,15.059,14.245,15.331,15.562,15.891,15.629,15.372,15.559,15.457,15.683,15.294,14.993,14.794,14.722,14.902,14.504,14.239,13.588,12.872,12.564,11.771,11.306,10.526,9.699,8.692,7.827,6.37
15,6.513,7.29,7.761,8.36,8.32,8.778,9.209,9.891,10.286,10.731,11.592,12.05,12.491,13.191,13.249,13.378,14.359,14.177,14.559,14.963,15.676,15.347,15.602,15.812,15.73,16.102,15.502,16.042,15.579,16.396,15.842,16.15,16.063,15.472,15.487,15.622,15.294,15.5,14.993,14.451,14.784,14.064,13.836,13.02,12.116,11.597,10.788,9.781,8.714,7.88,6.864
16,6.683,7.606,8.133,7.984,8.753,8.895,9.742,10.124,10.771,11.147,11.656,12.406,12.676,13.43,13.897,13.999,14.588,15.226,14.992,15.067,15.252,15.783,16.453,16.337,16.471,16.554,16.45,16.896,16.337,16.684,15.893,16.833,16.344,15.789,16.086,16.098,15.828,15.613,15.415,14.841,14.61,13.841,13.731,12.97,12.602,11.949,11.317,10.104,8.962,8.068,6.685
17,6.705,7.363,7.938,8.311,8.52,9.113,9.722,9.884,10.836,11.285,11.706,12.393,12.843,13.407,13.801,13.88,14.814,15.106,15.349,15.41,15.642,16.083,15.934,16.705,16.467,16.275,16.236,17.041,17.044,16.283,16.231,16.776,16.227,16.187,16.33,15.912,16.1,15.761,15.357,15.315,14.871,14.577,13.773,13.461,12.712,12.104,11.577,10.345,9.261,8.172,6.958
18,6.773,7.472,7.853,8.392,8.749,9.091,9.843,10.193,10.669,11.492,11.892,12.234,12.81,13.33,14.114,14.067,14.347,14.656,14.923,15.643,15.574,15.897,16.65,16.55,16.697,16.811,16.568,16.566,16.968,16.505,16.772,16.491,17.153,16.638,16.254,16.078,16.168,15.466,15.303,14.87,14.836,14.68,14.008,13.463,12.91,11.881,11.269,10.497,9.74,8.487,6.995
19,6.673,7.495,7.766,8.099,8.8,9.153,9.714,10.546,10.529,10.804,11.396,12.128,12.345,12.8,13.537,13.779,14.627,14.812,14.713,15.527,15.519,15.815,15.7,16.138,16.96,16.691,16.735,16.89,16.926,17.305,16.552,16.439,16.702,16.453,16.445,16.532,16.851,16.377,16.126,15.609,14.973,14.612,14.116,13.853,13.093,11.958,11.249,10.672,9.508,8.066,6.863
20,6.438,7.289,7.576,8.291,8.633,9.015,9.458,9.816,10.417,10.746,11.639,11.703,12.253,12.472,12.722,13.299,13.442,14.14,14.228,14.724,15.196,15.425,16.008,15.803,15.614,16.153,16.245,16.573,16.859,16.111,16.672,16.484,16.345,16.617,16.153,16.782,16.034,15.932,15.796,15.336,15.264,14.834,14.495,14.287,12.882,12.308,11.265,10.57,9.362,8.216,6.852
21,6.286,6.994,7.381,7.732,8.398,8.617,9.079,9.436,9.745,9.961,10.497,11.322,11.653,11.85,11.998,12.727,13.435,13.516,13.961,14.151,14.467,14.842,15.272,15.273,15.713,16.252,15.352,15.616,15.402,16.345,15.906,16.128,16.217,16.274,16.031,16.023,16.116,15.633,15.543,15.834,15.474,14.366,13.71,13.455,12.874,11.965,11.406,10.576,9.612,8.042,6.966
22,5.646,6.547,6.981,7.172,7.746,8.087,8.384,8.636,9.313,9.333,9.977,10.574,10.964,10.987,11.439,12.101,12.448,12.629,12.967,13.497,13.801,13.96,13.881,15.066,14.616,15.253,15.206,15.824,15.234,15.851,16.414,15.486,16.105,15.883,15.848,16.194,15.279,15.522,15.187,15.268,14.707,14.56,14.151,13.289,12.345,11.837,11.403,10.406,9.388,8.372,6.968
23,5.307,5.975,6.377,6.766,7.389,7.177,7.666,8.075,8.563,8.564,9.164,9.438,9.86,10.184,10.827,11.209,11.157,11.627,12.203,12.415,12.748,13.167,13.563,13.524,14.015,14.047,14.7,14.412,15.29,15.113,15.019,14.735,15.035,15.491,15.927,15.525,15.376,14.907,15.157,14.865,14.413,14.023,13.846,13.608,12.663,12.388,11.373,10.198,9.484,8.585,7.013
