9,10.905,10.943,10.788,10.591,10.614,10.584,10.653,10.546,10.688,10.432,10.271,10.103,10.211,10.054,10.032,9.853,10.04,9.76,9.956,9.907,9.781,9.636,9.499,9.329,9.388,9.439,9.173,9.385,9.223,9.182,9.196,8.939,9.16,9.241,9.107,9.03,8.837,8.73,8.756,8.675,8.814,8.795,8.66,8.74,8.721,8.47,8.698,8.6,8.418,8.453,1.324
10,11.043,10.76,11.163,11.061,10.484,10.402,10.945,10.685,10.804,10.968,10.815,10.54,10.529,10.347,10.375,10.528,10.62,10.199,10.29,10.178,10.244,10.184,9.895,10.047,9.7,9.997,9.635,9.475,9.861,9.79,9.758,9.637,9.429,9.462,9.274,9.516,9.323,9.064,8.98,9.051,8.872,9.056,8.951,9.013,8.769,8.702,8.944,8.78,8.624,8.952,1.397
11,11.864,11.666,11.565,11.685,11.45,11.193,11.264,11.054,11.42,11.286,11.397,11.01,10.902,11.355,11.278,10.51,10.51,10.713,10.657,10.792,10.686,10.478,10.64,10.33,10.308,10.289,9.794,9.837,10.319,10.213,10.068,9.885,10.091,9.775,9.469,9.736,9.441,9.776,9.512,9.267,9.552,9.26,9.283,9.406,9.342,9.242,9.257,9.094,8.961,9.039,1.369
12,12.181,12.002,11.993,11.972,12.262,11.798,11.637,11.515,11.407,11.736,11.428,11.538,11.502,11.434,11.221,11.386,11.413,11.176,11.008,11.326,11.2,10.908,10.577,10.777,10.414,10.705,10.311,10.499,10.165,10.514,10.379,10.228,10.068,9.75,10.032,10.002,9.778,9.991,9.827,9.472,9.688,9.57,9.853,9.512,9.42,9.747,9.613,9.603,9.232,9.4,1.425
13,12.444,12.225,12.575,12.26,12.361,12.437,11.819,11.777,11.9,12.118,12.041,11.962,11.814,11.794,11.744,11.966,11.619,11.272,11.386,11.245,11.394,11.351,10.999,11.037,10.968,10.956,11.066,10.578,10.631,10.661,10.558,10.529,10.501,10.48,10.084,10.41,10.168,10.089,9.998,9.903,10.242,9.819,9.918,10.235,9.868,9.848,9.705,9.528,9.613,9.587,1.433
14,12.561,12.962,13.057,12.68,12.63,12.565,12.716,12.402,12.646,12.226,12.077,12.763,12.127,12.052,11.995,11.815,12.083,12.33,11.732,11.628,11.516,11.339,11.126,11.261,11.136,10.87,11.242,10.975,10.932,10.951,10.966,10.783,10.599,10.526,10.569,10.437,10.352,10.148,10.485,10.398,9.954,10.313,9.782,10.157,10.287,9.873,10.202,9.7,9.878,9.819,1.472
15,13.065,12.909,12.621,12.675,12.903,12.643,12.616,12.669,12.253,12.21,12.293,12.116,12.459,12.018,12.148,12.257,11.872,12.172,11.926,12.204,11.753,11.357,11.402,11.608,11.112,11.35,11.478,11.289,11.082,10.877,11.165,10.967,11.111,10.639,10.878,10.238,10.408,10.209,10.38,10.706,9.952,10.468,10.342,10.02,10.294,10.108,9.944,10.217,9.96,10.075,1.505
16,13.183,13.113,12.841,13.211,12.772,12.688,12.709,12.65,12.697,12.631,12.764,12.568,12.153,12.295,12.583,12.381,12.175,11.859,12.031,11.76,11.676,11.516,11.551,11.522,11.547,11.51,11.211,11.167,10.971,11.241,11.151,11.461,10.831,11.004,11.055,10.596,10.628,10.719,10.505,10.586,10.322,10.471,10.224,10.107,9.926,9.933,10.226,10.002,9.714,10.177,1.459
17,13.005,13.319,12.984,13.229,13.188,12.79,13.095,12.963,12.27,12.562,12.518,12.71,12.733,12.527,12.371,12.389,12.548,12.4,12.081,12.103,11.89,11.949,11.618,11.389,11.446,11.58,11.154,11.428,11.585,11.018,11.226,11.395,10.646,11.104,10.833,10.944,10.504,10.981,10.653,10.478,10.855,10.193,10.569,10.429,10.202,10.75,10.173,10.009,9.998,9.912,1.495
18,13.13,13.268,12.872,13.304,13.147,13.091,12.857,12.669,12.855,12.904,12.337,12.482,12.206,12.537,12.815,12.457,12.564,11.993,12.293,12.193,12.274,11.881,11.675,11.656,11.594,11.537,11.39,11.169,11.573,11.211,11.229,10.916,11.131,10.975,10.88,11.111,10.81,10.824,10.245,10.781,10.869,10.171,10.582,10.296,10.355,10.189,10.373,10.174,10.353,10.195,1.562
19,13.175,12.913,12.768,13.071,13.035,13.132,13.112,13.175,12.692,12.17,12.72,12.353,12.936,12.529,12.517,12.618,12.122,12.317,12.023,12.253,11.942,11.67,11.687,11.226,11.398,11.436,11.44,11.394,11.102,11.49,11.127,11.204,10.635,10.592,10.629,11.261,10.718,10.455,10.639,10.811,10.316,10.246,10.53,10.566,10.074,10.466,10.349,9.776,9.958,10.054,1.483
20,13.228,13.173,12.886,12.931,12.765,12.622,12.664,12.653,12.827,12.281,12.952,12.38,12.468,12.736,12.513,12.224,12.162,12.307,12.179,12.019,11.817,11.896,11.461,11.357,11.719,11.615,11.249,11.435,10.975,10.964,11.252,11.189,10.992,10.966,10.806,11.014,10.84,10.864,10.547,10.638,10.33,10.433,10.449,10.11,10.347,10.513,10.07,10.383,10.008,10.035,1.56
21,12.753,12.953,12.7,12.808,12.734,12.858,12.516,12.455,12.046,12.804,12.397,12.42,12.249,12.289,12.451,12.005,11.796,12.364,11.841,11.793,11.889,11.496,11.384,11.493,12.004,11.457,11.52,10.932,10.911,11.144,10.89,10.567,10.884,10.561,10.57,10.251,10.445,10.348,10.643,10.082,10.153,10.359,10.029,10.456,9.894,9.809,9.916,10.04,9.803,9.808,1.551
22,12.47,12.551,12.487,12.689,12.445,12.379,12.035,12.634,12.159,12.221,12.36,12.024,11.695,12.472,11.969,12.137,11.742,11.78,11.789,11.683,11.875,11.072,11.345,11.355,11.613,11.274,11.14,10.931,11.197,10.603,10.551,10.717,10.521,10.335,10.557,10.455,10.409,10.635,10.222,10.463,10.042,10.372,10.189,10.155,9.88,10.059,9.827,9.928,9.883,9.673,1.453
23,12.336,12.225,12.299,12.228,12.167,12.142,12.373,12.191,12.492,12.21,12.622,12.156,11.91,12.043,11.959,11.985,11.698,11.434,11.148,11.516,11.301,11.202,11.275,11.119,11.33,10.905,10.648,10.842,10.538,10.715,10.647,10.322,10.466,10.286,10.337,10.286,10.272,10.38,9.879,9.741,10.188,10.267,10.124,9.651,9.817,9.705,9.612,9.987,9.667,9.652,1.502
