9,11.038,11.123,10.85,10.75,10.7,10.547,10.385,10.209,10.468,10.216,10.288,9.97,9.728,9.881,9.782,9.621,9.65,9.429,9.282,9.462,9.254,9.373,9.516,9.168,9.344,9.018,9.256,9.204,8.97,9.141,9.048,8.641,8.75,8.941,8.771,8.617,8.538,8.657,8.619,8.699,8.76,8.681,8.158,8.373,8.499,8.494,8.334,8.278,8.29,8.065,1.29
10,11.752,11.368,11.349,11.194,11.09,11.314,11.286,10.95,10.793,10.584,10.791,10.452,10.219,10.151,10.089,10.249,10.009,10.116,9.854,9.897,9.718,9.779,9.652,9.562,9.397,9.576,9.48,9.499,9.517,9.622,9.161,9.209,9.364,8.982,9.091,9.317,9.0,8.791,9.078,8.801,8.763,8.902,8.968,8.818,8.675,8.469,8.646,8.464,8.601,8.662,1.29
11,12.715,12.161,11.778,12.382,11.851,12.062,11.537,11.011,11.535,11.061,11.009,11.292,10.772,10.674,10.792,10.654,10.535,10.392,10.632,10.39,9.842,10.358,10.166,10.299,10.097,10.338,10.184,10.026,9.795,9.662,9.631,9.7,10.165,9.937,9.618,9.376,9.34,9.265,9.442,9.581,9.383,9.34,9.271,9.308,9.06,8.928,8.952,8.982,8.565,8.859,1.382
12,12.876,12.772,12.639,12.416,12.502,12.139,12.315,12.315,12.016,11.431,11.758,11.566,11.617,11.436,11.289,11.261,11.311,11.305,11.072,10.816,10.951,10.856,10.767,10.611,10.52,10.527,10.421,10.237,10.187,10.347,10.355,10.092,10.245,9.908,9.797,10.175,9.983,9.94,10.002,9.712,9.473,9.626,9.621,9.582,9.51,9.493,9.573,9.304,9.409,9.467,1.42
13,13.428,12.982,12.826,12.796,13.068,13.142,12.902,12.288,12.55,12.386,11.91,12.129,11.996,11.269,11.602,11.765,11.53,11.498,11.542,11.459,11.368,11.352,10.918,11.104,10.88,11.044,11.082,10.872,10.878,10.868,10.667,10.747,10.455,10.268,10.232,10.07,10.11,10.363,10.244,10.059,10.114,10.216,10.057,9.95,9.849,9.708,9.913,9.902,9.802,9.849,1.465
14,13.749,14.198,13.903,13.554,13.418,12.778,13.609,12.619,13.121,12.751,12.564,12.069,11.995,12.013,11.886,12.133,11.965,11.902,11.625,11.615,11.487,11.287,11.311,11.283,11.202,11.22,11.34,11.12,11.282,10.822,10.983,11.029,10.648,11.047,10.645,10.431,10.559,10.619,10.337,10.18,10.188,10.207,10.344,9.949,9.879,10.397,10.261,9.675,10.027,9.797,1.481
15,14.089,14.317,13.733,13.663,13.481,13.357,12.787,12.793,12.84,12.73,12.752,12.745,12.328,12.125,12.27,11.954,12.035,11.739,11.733,11.684,11.83,11.324,11.38,11.641,11.492,11.417,10.771,10.952,10.807,10.685,10.901,11.12,10.713,10.912,10.874,10.747,10.88,10.476,10.663,10.656,10.254,10.436,10.106,10.62,10.212,10.165,9.939,9.906,9.811,9.728,1.493
16,14.644,14.238,13.806,13.833,13.339,13.211,13.097,12.953,13.021,12.477,12.6,12.406,12.648,12.467,12.678,12.373,12.185,11.881,11.831,11.921,11.66,12.001,11.747,11.536,11.873,11.473,11.529,11.748,11.443,11.162,11.184,11.046,11.175,10.947,10.477,10.921,10.651,10.692,10.768,10.432,10.37,10.397,10.208,10.396,10.306,10.381,10.477,9.908,9.839,9.768,1.517
17,14.497,14.426,14.16,13.731,13.974,13.632,13.359,13.435,13.27,13.225,12.915,13.025,12.99,12.571,12.3,12.516,12.377,11.998,12.295,11.95,11.869,11.613,11.678,11.674,11.58,11.5,11.55,11.371,11.445,11.337,11.121,11.165,11.07,10.909,10.827,11.249,10.888,10.855,10.706,10.589,10.786,10.356,10.604,10.48,10.634,10.344,10.022,10.404,10.461,10.008,1.473
18,14.328,14.101,14.187,14.385,13.581,13.654,13.499,13.342,13.472,13.126,12.992,12.838,13.164,12.783,12.553,12.565,12.458,12.238,12.04,12.065,12.021,12.157,12.116,11.32,11.229,11.84,11.63,11.573,11.486,11.246,11.052,11.059,11.131,10.874,10.892,11.047,10.664,10.92,11.152,10.755,10.826,10.501,10.814,10.632,10.377,10.115,10.061,10.459,10.098,10.246,1.519
19,14.645,14.504,13.93,13.651,13.674,13.661,13.566,13.171,13.049,12.843,13.034,12.76,12.457,12.86,12.421,12.4,12.323,12.224,12.45,11.937,11.818,11.886,11.828,11.379,11.785,11.299,11.56,11.465,11.683,11.017,11.393,11.321,10.941,11.154,11.176,11.183,10.751,10.594,10.663,10.663,10.682,10.51,10.472,10.39,10.552,10.416,10.267,10.139,10.255,10.099,1.542
20,14.716,13.742,13.792,13.925,13.706,13.377,13.873,13.064,13.395,12.69,12.59,12.812,12.708,12.423,12.424,12.618,12.147,12.005,11.945,12.024,11.789,11.566,11.433,11.474,11.613,11.302,11.363,11.273,11.23,11.351,10.867,10.991,11.262,10.863,10.994,10.561,11.226,10.487,10.401,10.322,10.561,10.177,10.61,10.623,10.585,10.391,10.344,10.125,10.214,10.157,1.483
21,13.652,14.081,13.602,13.807,13.79,13.125,13.263,13.461,13.268,12.655,12.663,12.858,12.019,12.216,12.373,12.218,11.948,11.983,11.795,11.873,11.832,11.912,11.825,11.631,11.476,11.115,10.99,11.17,10.948,10.9,10.931,11.067,10.836,11.166,10.951,10.909,10.677,10.843,10.248,10.391,10.733,10.464,10.168,10.405,10.596,10.343,10.02,9.883,10.145,10.053,1.505
22,13.779,13.467,14.061,13.541,13.703,13.135,13.066,12.652,12.745,12.369,12.866,12.453,12.349,11.897,11.922,11.986,11.734,11.623,11.802,11.657,11.675,11.329,11.416,11.301,11.394,11.644,11.163,11.172,10.705,11.095,11.179,11.114,10.647,10.529,10.606,10.739,10.666,10.192,10.258,10.559,10.612,10.454,10.263,10.25,10.349,10.346,9.692,10.352,10.011,10.186,1.517
23,13.833,13.017,13.49,13.322,13.066,13.163,12.707,12.767,12.507,11.944,12.44,11.964,12.105,11.65,11.935,11.57,11.937,11.633,11.531,11.371,11.387,11.094,11.154,11.073,10.935,10.712,10.747,10.554,10.649,11.094,10.679,10.592,10.579,10.548,10.73,9.999,10.45,10.042,10.161,10.073,9.884,10.1,10.236,10.018,9.997,9.79,9.637,9.841,9.626,9.355,1.457
